temperature,humidity,mq135_ao,ldr_ao,soil_ao,label
26.258186134741383,50.279995226654925,1170,3034,2134,Optimal
22.51476090553968,52.9443211784795,1335,386,3000,Low Light
28.630946735690987,29.383098798806145,2007,723,3522,Unfavorable
27.460300782820156,81.04870341767145,789,2847,1109,Too Wet
30.705492120574007,27.157802871921287,1638,418,3744,Unfavorable
27.876159459358735,64.2187395350768,1724,3375,2138,Poor Air Quality
24.692733985725624,75.46957015019652,640,3190,1177,Too Wet
22.296865997070498,82.84649884952879,963,3237,1174,Too Wet
36.594526765905485,32.14738501289551,1707,877,3926,Unfavorable
32.77686790883836,20.357119719370186,1712,36,3863,Unfavorable
25.822445277518295,69.29883237115469,1154,3083,2548,Optimal
38.17169481588508,33.12954421053085,1191,2851,3647,Too Hot/Dry
36.80953965243162,44.699867534362895,1154,3259,4053,Too Hot/Dry
29.245894723188332,59.02735764019555,993,173,2433,Low Light
35.586130026241854,38.97990858985089,1233,3377,3699,Too Hot/Dry
32.62847246465794,74.79462730139916,1947,2881,2094,Poor Air Quality
37.95298617005163,33.89885579188193,1508,3788,3912,Too Hot/Dry
30.098196476307017,52.524160357747675,1984,2941,2949,Poor Air Quality
32.82137524651334,25.781309922250237,1189,3001,3832,Too Hot/Dry
24.181984229464273,53.11598774280727,1286,3277,2282,Optimal
34.79648558226866,35.495328481169466,1336,2688,3741,Too Hot/Dry
36.928977468934995,25.085969126382626,1523,3606,3915,Too Hot/Dry
22.968370135859995,72.82122391527604,988,269,2750,Low Light
23.319924966400706,74.78245441540719,772,2932,1369,Too Wet
26.509076745903606,53.179617619143364,1148,475,2257,Low Light
31.42459081684924,63.218645722102096,816,434,2204,Low Light
27.535239477204726,61.99507483961047,1047,619,2378,Low Light
28.081473564643474,69.83858467498962,1159,3144,2388,Optimal
22.314524898688383,74.94226097382563,1085,2917,1133,Too Wet
22.90012275042107,32.8516023918291,1911,573,3698,Unfavorable
21.440995000516317,63.1727023201131,1399,942,2817,Low Light
33.81664558667827,61.13408239604095,1713,3281,2166,Poor Air Quality
25.345356187792007,57.64958937659574,1963,2907,2373,Poor Air Quality
27.5394515581805,47.28629125529177,1257,385,2882,Low Light
27.737933140990556,62.981415371659196,930,2894,2021,Optimal
27.629105763818533,66.73934637243873,1612,3175,2496,Poor Air Quality
25.178573667976003,85.12708269349301,1176,3366,1143,Too Wet
26.71046943236287,64.73696353916866,957,3547,2184,Optimal
24.632583136390114,82.40901498629326,1014,3184,982,Too Wet
35.425105966967536,38.526465320043,1321,3029,4090,Too Hot/Dry
27.666901232660745,80.69591764293777,735,3417,985,Too Wet
24.399103988643628,52.13869478166015,1770,2761,2126,Poor Air Quality
26.59425409582174,72.16094392838625,1136,44,2937,Low Light
29.55937434715207,41.16775477436308,1905,36,3678,Unfavorable
28.017627134789812,73.2110523353105,1299,763,2608,Low Light
33.135993143548596,39.08913378016542,1299,2669,3544,Too Hot/Dry
23.625647045760214,78.7985545862128,758,3007,803,Too Wet
26.764103480189306,44.320771778844126,2097,16,3827,Unfavorable
26.721940979708254,64.4939092659703,1105,372,2058,Low Light
27.69143245564493,57.16979760013621,1045,3690,2426,Optimal
35.49156474308764,36.972085921375836,1712,44,3762,Unfavorable
26.424282022517872,64.38983577782949,1526,3393,2267,Poor Air Quality
26.94831330383446,71.76436662362407,872,3192,1378,Too Wet
28.677176597923253,66.82494309856483,866,3522,2369,Optimal
22.26624353940024,28.35176624592907,1897,66,3808,Unfavorable
25.448336132250816,37.07216668690782,1724,710,3577,Unfavorable
33.151555767493946,59.4535861841385,1790,2712,2451,Poor Air Quality
22.71727111712127,78.90370202709661,787,2934,851,Too Wet
26.551143462622353,77.26669722007696,980,2853,964,Too Wet
27.21402129184076,51.82472890573438,996,3638,2272,Optimal
33.461423174279915,73.55258766072843,1689,3376,2927,Poor Air Quality
22.798732415866183,70.27851063530983,765,3476,1081,Too Wet
20.033478424247313,48.883737905446836,1350,594,2097,Low Light
24.643354922355773,60.56531760113897,1265,2976,2203,Optimal
24.35973241213909,64.46223587930581,1215,918,2289,Low Light
24.352553378043567,55.5134237006984,1124,3209,2736,Optimal
24.72484960502123,50.84159262878921,1025,3497,2957,Optimal
33.62811337360655,35.09133185391649,1143,2891,3645,Too Hot/Dry
24.74343542121154,57.152796759141374,1262,3569,2641,Optimal
22.86621498933657,45.68842686196168,897,31,2125,Low Light
35.14039211881548,39.10420220557232,1010,3380,3964,Too Hot/Dry
32.95251865334581,23.419760988688104,1236,3052,4056,Too Hot/Dry
35.32314829024767,40.278844421754904,1072,3800,3813,Too Hot/Dry
36.03661130913415,26.082903757095995,1042,3480,3514,Too Hot/Dry
35.38050288596148,41.61146421074351,1057,3559,4042,Too Hot/Dry
30.73017873644524,53.0253706485965,1839,3167,2810,Poor Air Quality
29.28164524281409,62.96320254476657,1153,2998,2963,Optimal
24.625943046219298,59.423173821170806,1214,664,2833,Low Light
23.67143667823397,77.48090689930027,1214,3457,1381,Too Wet
20.74418424255926,46.40467775677375,913,558,2591,Low Light
25.358146396445093,87.69634527896422,729,3449,841,Too Wet
25.715519255498247,50.25223512333133,1175,3479,2219,Optimal
26.17700780544047,53.80686508397859,1399,539,2524,Low Light
25.628114132056496,86.83433704765156,1086,3323,1515,Too Wet
25.3163713214242,50.7509973143523,1036,15,2041,Low Light
27.282910516905588,53.151045671341556,856,3356,2989,Optimal
32.50891799547351,28.6519338016927,2032,979,3658,Unfavorable
23.444207005236088,29.847429647407825,1978,236,3961,Unfavorable
24.246795335388956,51.49004450734573,1158,3204,2817,Optimal
24.698340786422598,70.37532539316716,1970,3442,2616,Poor Air Quality
36.416336023969336,27.664165936366658,1236,2902,3518,Too Hot/Dry
33.46701261815367,56.30726017663204,1590,2679,2426,Poor Air Quality
31.823828630069116,37.92248608852005,1725,329,3802,Unfavorable
26.30291609874793,71.49816195118478,1065,2829,1457,Too Wet
27.290903334724643,50.47121299589958,1039,3446,2013,Optimal
29.42072472974614,57.42651142028727,1251,3692,2356,Optimal
29.627514811242172,68.3916961895962,1873,2748,2409,Poor Air Quality
30.421924453820218,61.84070619780778,1781,3298,2998,Poor Air Quality
21.38039817892398,30.15386699981102,1705,734,3808,Unfavorable
36.44029363811892,31.598181733041564,1291,3031,3846,Too Hot/Dry
26.96855010736879,51.43918148305287,1093,2962,2570,Optimal
33.172856545004926,40.046196204539555,1668,346,3619,Unfavorable
34.8826979600453,30.8055140368919,1998,390,3757,Unfavorable
25.896803577783757,53.962124705111634,1308,0,2001,Low Light
20.8663797480806,51.302694343119555,1329,186,2513,Low Light
32.11636738631391,36.25388337903233,1182,3579,3936,Too Hot/Dry
23.682000981850056,74.92798961433289,978,645,2335,Low Light
25.96274425587328,69.0518247398661,917,3567,2198,Optimal
32.53323788770677,69.11329343538313,1618,3187,2589,Poor Air Quality
32.42636547613186,65.48517735917129,1687,3596,2919,Poor Air Quality
24.586380164302504,45.72337828247407,1254,126,2134,Low Light
27.438677763667947,63.706890569677135,1257,3562,2129,Optimal
36.91178464094356,20.18749727068707,1018,2986,3831,Too Hot/Dry
21.241942336116782,34.7358936281136,2005,781,3722,Unfavorable
30.583963765109818,61.370122046416114,1813,3434,2799,Poor Air Quality
35.61681408628161,28.592357565272565,1349,3539,3903,Too Hot/Dry
36.10293998080921,43.24245827403652,1268,2870,3607,Too Hot/Dry
26.42600206703188,57.37022141447469,1261,3545,2886,Optimal
37.52314340705083,30.754418630386645,2064,454,3929,Unfavorable
27.690178327648056,68.32097653448201,978,3061,2699,Optimal
27.828008321499468,57.98272339388548,1275,3263,2149,Optimal
24.692540093595245,68.84257228681355,1112,3162,2459,Optimal
27.335151527733704,50.68239909692217,1029,874,2353,Low Light
37.243197874345306,21.79937665456204,1244,3466,3671,Too Hot/Dry
25.402780937952613,73.28822358146078,1000,3408,1402,Too Wet
25.87075531656347,78.34651090576575,863,3267,884,Too Wet
34.16749672141118,25.360963519490483,1046,2774,4015,Too Hot/Dry
22.940493128517694,76.09857833468135,913,3441,1038,Too Wet
20.50731158336424,67.36946449611493,1095,388,2132,Low Light
32.480933090241024,58.369441221140534,1745,2637,2764,Poor Air Quality
25.701569991941717,79.41887219093734,767,3581,976,Too Wet
27.173987991303,85.2771612138866,1249,2828,1340,Too Wet
27.04430896490934,58.438324375974204,1616,3313,2488,Poor Air Quality
26.720998701628943,56.337716920592705,1251,3304,2425,Optimal
33.66191560988463,70.87816874962827,1878,2516,2387,Poor Air Quality
24.62532562854842,63.03195903526522,883,3313,2406,Optimal
38.52715537601904,43.54507017070111,1333,3253,3981,Too Hot/Dry
30.808063205535788,57.860046112805016,1791,3235,2124,Poor Air Quality
21.34116338764435,68.95183966255608,1278,708,2325,Low Light
31.42496137113985,63.713560296577626,1951,3528,2775,Poor Air Quality
24.801405381645306,70.98987315339068,1032,3461,1384,Too Wet
24.19415246836083,78.90192995582127,866,3077,1397,Too Wet
22.773452305814484,87.51094068250978,958,3129,1474,Too Wet
28.466291745891027,63.945715765647435,908,3242,2786,Optimal
37.016291546618845,23.074309366791127,1528,3726,3585,Too Hot/Dry
27.95263572356315,84.40705693291969,1281,3399,920,Too Wet
37.584445520713544,23.538967798474815,1511,3151,3697,Too Hot/Dry
24.354868654417153,61.711278769720565,823,3357,2585,Optimal
25.780518189206752,81.41528098933637,981,2961,1210,Too Wet
32.71161318359521,34.610895862812484,1298,2607,3563,Too Hot/Dry
29.285034413770024,64.74712653604763,866,932,2469,Low Light
25.174125135863065,73.592328151782,1662,3041,2927,Poor Air Quality
34.560511546754284,40.06611562513117,1247,3031,3948,Too Hot/Dry
31.657084488396737,61.08863589539983,1569,2854,2677,Poor Air Quality
27.67416501374565,64.99439592386454,851,3576,2941,Optimal
26.747981194059378,40.548003439970245,1759,732,3798,Unfavorable
27.88693342380768,57.21740372364802,1171,2958,2020,Optimal
33.10525654421422,35.767707494083105,1056,3720,3542,Too Hot/Dry
29.27900179574103,52.96056262560206,1109,3178,2756,Optimal
26.739717665642765,64.37367123025149,1985,2735,2969,Poor Air Quality
28.532446141626163,47.318076700123356,1068,984,2163,Low Light
38.165414004011794,42.95706573582467,1229,3183,3737,Too Hot/Dry
27.75926715075468,55.313065961657706,1202,3262,2350,Optimal
28.564456001893966,51.42492955509647,1253,3261,2990,Optimal
30.04520137087282,69.69980508658091,1858,2591,2375,Poor Air Quality
28.300383512630866,71.69491908162378,1830,3101,2225,Poor Air Quality
25.546066926424146,65.42141561428703,1641,2815,2638,Poor Air Quality
29.19390791720585,50.70351267155153,954,3231,2670,Optimal
38.54805579997439,38.24367109385732,1501,2582,4021,Too Hot/Dry
27.37850749807054,85.33815951574127,738,3491,843,Too Wet
22.983910456442757,73.49022417241812,720,3041,1428,Too Wet
25.655454413276267,73.73172838757499,1726,3574,2122,Poor Air Quality
25.1277276756954,54.66682224550958,1298,3582,2355,Optimal
22.036139791545867,65.97273301354213,1298,941,2581,Low Light
32.673808671369684,66.65987441053106,1603,2915,2314,Poor Air Quality
23.47382254488613,61.44232498187897,1335,232,2097,Low Light
39.33598602211353,23.934926439799593,1106,3339,4059,Too Hot/Dry
38.718802089108245,30.782800900454525,2040,756,3695,Unfavorable
21.187282102365618,63.06930805397161,1081,884,2767,Low Light
30.83813128791855,51.3728711636916,893,156,2928,Low Light
28.28463717460128,54.1515013779977,1290,3355,2333,Optimal
22.40843353864711,71.07908680242926,1222,2804,1395,Too Wet
35.26281476940686,38.252285851600945,1604,482,3901,Unfavorable
24.072661756234872,60.465567494163864,997,765,2881,Low Light
32.55946932445371,33.9668322537476,1127,3568,3588,Too Hot/Dry
27.36121785460344,71.56659137069718,643,2865,839,Too Wet
24.210788260112825,75.20091667382471,861,2887,1208,Too Wet
36.77532237350198,28.388849593745796,1878,561,3925,Unfavorable
38.1215813914924,36.018488871439175,1345,2799,3613,Too Hot/Dry
24.204753776982855,83.96091471772098,1139,3089,1370,Too Wet
24.15094035062234,85.6964207826549,630,3331,835,Too Wet
20.991064518609257,45.8908707304581,2078,566,3973,Unfavorable
26.566461638412473,65.2028497336491,1037,3263,2274,Optimal
23.684760904671073,84.67586495507231,1154,2930,1535,Too Wet
27.56668737311284,66.41647488700465,916,2854,2974,Optimal
23.27729411088663,44.13693431861051,1858,209,3685,Unfavorable
35.3770006620051,24.206971201694984,1343,2598,3782,Too Hot/Dry
22.410895253183373,59.722129614785,1228,498,2969,Low Light
24.148027151963518,72.26479224992244,990,2910,1461,Too Wet
22.904626726764825,52.630770311564866,1263,339,2009,Low Light
24.86109233939425,52.66833109741639,1247,2973,2480,Optimal
28.261868688679016,34.156147939652534,1620,526,3930,Unfavorable
27.185465665747,81.96546259133284,1042,3220,1249,Too Wet
33.545956663473376,31.42441925354253,2028,103,3540,Unfavorable
29.348651273253555,57.7953645240613,1271,3411,2461,Optimal
31.055940965684428,60.612196332518,1107,480,2165,Low Light
36.324542592640604,29.467673997793028,1939,888,4083,Unfavorable
37.570872681207845,39.83264629481098,1961,79,3978,Unfavorable
24.877140138072846,69.59275913491726,1208,3439,2284,Optimal
27.98872551220581,82.50233741241546,889,2947,1400,Too Wet
22.392804375023093,32.47943937700109,1865,358,3918,Unfavorable
23.220682480241315,78.32431198551602,1003,3593,915,Too Wet
20.57073703984628,66.12187184870157,980,446,2153,Low Light
22.999340445445426,77.60776757937114,857,3052,1179,Too Wet
24.752380635559412,65.48912512189818,1900,3400,2099,Poor Air Quality
30.980555297341517,61.61422273143717,1591,2700,2706,Poor Air Quality
34.95845554109746,40.65087465778569,1507,2817,3907,Too Hot/Dry
36.0873300823979,26.42724693411352,1552,3710,3970,Too Hot/Dry
22.26307588750948,56.84552236993612,830,126,2765,Low Light
25.721748948874605,56.76686477210157,870,3407,2796,Optimal
25.571842268867247,50.38268690935242,869,3265,2972,Optimal
23.879611101553337,72.74416514041059,990,399,2519,Low Light
26.871684961722437,54.894168991130584,2000,2525,2919,Poor Air Quality
26.985729117547237,79.00642381077407,1245,3255,932,Too Wet
25.586504378853448,74.24102385541012,2000,3315,2059,Poor Air Quality
23.01732452342524,68.88299867760173,985,775,2240,Low Light
27.440436463672647,52.15479001414426,941,2989,2829,Optimal
35.183687461650344,31.361033257206167,1516,3621,3875,Too Hot/Dry
27.651006358122466,64.52572417868708,1253,3108,2107,Optimal
29.71508400154056,74.63393457271147,1868,3453,2819,Poor Air Quality
31.80614430047472,33.64850346156499,1973,372,4048,Unfavorable
24.312002592286937,64.10802267083426,1310,880,2519,Low Light
25.320417069479404,81.62431428251351,864,3024,805,Too Wet
31.52371185144154,62.060045361873264,1899,3527,2066,Poor Air Quality
38.97360663728586,31.563884557905247,1516,3204,3667,Too Hot/Dry
26.75353898957427,59.3191212901356,828,2881,2130,Optimal
25.528114826333685,84.01257654080776,628,3349,1562,Too Wet
26.057211568742392,20.396121747288582,1935,11,3715,Unfavorable
26.83847398788132,66.21181631158645,1129,3202,2445,Optimal
27.413272035476062,64.49870056885277,1013,3377,2029,Optimal
31.93190566875043,61.000433716897575,1973,3192,2031,Poor Air Quality
25.250728003617255,75.30100402459767,1052,3416,1345,Too Wet
27.512918925311034,71.78338862400842,1136,3274,1396,Too Wet
25.14676159220892,69.81387114077427,1081,542,2107,Low Light
30.82811272791026,62.72357446950843,921,77,2588,Low Light
29.47291286815088,59.967431211052215,1267,3018,2080,Optimal
35.50289120662131,30.38688355200568,1876,626,3960,Unfavorable
29.152061230873155,52.429713003534715,1668,3399,2922,Poor Air Quality
26.995547664421178,65.82559456856198,1780,3214,2517,Poor Air Quality
27.088022625483937,81.3607249299365,639,2972,1396,Too Wet
29.12614417526153,52.43093335964626,998,3035,2298,Optimal
33.2367026171861,65.06592885778451,1502,3337,2111,Poor Air Quality
38.80932852170754,20.41243013720286,1387,3669,3920,Too Hot/Dry
22.19231418138536,52.43219609722273,1212,629,2911,Low Light
23.57901610508367,47.2557635037611,1937,975,3649,Unfavorable
36.71597911765914,42.17009016638399,1966,189,4061,Unfavorable
25.619943275566467,52.816960900137985,1003,3177,2195,Optimal
37.95139449104899,40.057370944448266,1955,733,3699,Unfavorable
27.18031091626992,70.23595117542533,1255,732,2717,Low Light
25.64589287293963,74.48366680084078,698,3329,840,Too Wet
34.732960863103656,40.32237505013133,1061,2683,3850,Too Hot/Dry
33.72095319054211,32.49946160695751,1533,3329,3780,Too Hot/Dry
33.96394926981409,39.241458950358634,1299,2832,3810,Too Hot/Dry
24.62016199991262,74.2865055553711,1529,3404,2736,Poor Air Quality
24.54492454901419,69.70818896775447,1586,3355,2538,Poor Air Quality
28.910062047057867,52.079250708585555,1864,2627,2024,Poor Air Quality
35.98570752193522,27.78471573484915,1572,3647,4078,Too Hot/Dry
26.899477687873024,60.29546424138009,1115,3546,2147,Optimal
26.451777404571928,82.60418987144786,1156,2962,1368,Too Wet
22.184326540531714,73.46633131727451,623,3213,1190,Too Wet
32.056798381848466,43.02440860294297,1946,910,3867,Unfavorable
31.537425815738438,74.57668825517928,1768,3448,2374,Poor Air Quality
22.224567230860615,80.1395822050976,1176,3105,1556,Too Wet
24.51764757677858,89.91723273249877,753,3512,1084,Too Wet
31.320108993434694,73.03417755111833,1912,3473,2860,Poor Air Quality
26.70459925796922,39.922053896691985,1745,537,3509,Unfavorable
20.63252081148951,63.220449733765186,815,665,2607,Low Light
27.421500769446684,57.928907771126255,1000,744,2814,Low Light
25.162903015068327,54.85769650170846,890,312,2497,Low Light
26.927066207830986,23.613681144943154,1638,771,3688,Unfavorable
38.09408875283837,28.855674350811704,1170,2990,3682,Too Hot/Dry
37.76391471651329,33.32479894331239,1002,3274,3574,Too Hot/Dry
29.322439127365264,22.640003580686468,1627,97,3774,Unfavorable
38.827489897332946,31.651991972937374,1588,3508,3902,Too Hot/Dry
27.82817396864464,61.83826917806497,1112,3420,2727,Optimal
37.3294547664817,21.63490432076044,1597,3738,3847,Too Hot/Dry
29.644714590341952,62.759214349879066,991,3163,2796,Optimal
26.482375592672522,72.36967522013637,1685,2821,2884,Poor Air Quality
22.01340001249777,82.52241301099214,771,2855,1387,Too Wet
35.975526479489886,36.91806279862525,1379,3337,3681,Too Hot/Dry
32.21868564789928,69.92677717047387,1932,3159,2939,Poor Air Quality
27.41443632759523,80.15733249235254,1083,3399,1066,Too Wet
29.916378641726794,60.83941251855731,1102,3584,2649,Optimal
28.23008184145842,68.407624925345,844,3315,2680,Optimal
29.25028318779519,67.40968127995404,962,3108,2660,Optimal
30.397637359579274,52.264811938110064,1252,338,2964,Low Light
24.38308157708991,60.749881000890596,1267,3574,2406,Optimal
25.62041966619746,57.382790700306565,1847,3526,2183,Poor Air Quality
31.484245798221846,23.22729202558366,1626,397,4078,Unfavorable
26.66151454424665,87.19731906161336,667,3495,1426,Too Wet
26.115352881571603,89.987043607217,685,3429,1352,Too Wet
24.747984892270026,81.7492970993734,844,3443,993,Too Wet
31.307506233932628,62.964703157072535,1316,684,2306,Low Light
24.381159492390726,78.8358625255812,911,3523,949,Too Wet
27.056545900685272,84.80832745813059,869,3293,1482,Too Wet
33.09808771561027,70.144327556386,1951,3550,2328,Poor Air Quality
24.338680286514883,59.55622989248191,805,3410,2546,Optimal
22.796366004462488,87.9829003513756,984,3349,859,Too Wet
29.72162023899466,55.302596269892014,1957,2754,2620,Poor Air Quality
29.962212840755594,66.68673206649883,1156,3626,2317,Optimal
36.4996434419411,33.384282785465444,1446,3730,4077,Too Hot/Dry
33.927698251390375,39.63201388594818,1717,455,3926,Unfavorable
29.073940284675963,61.85614041306585,1160,649,2342,Low Light
28.885431017872335,63.70157695294485,1550,3531,2051,Poor Air Quality
27.237260000067828,57.3214692392873,1089,997,2220,Low Light
23.31311687082033,73.58976336753159,917,3184,1047,Too Wet
25.479068843990763,55.82847250554663,878,3690,2996,Optimal
25.82594097299524,82.95573823158377,859,2830,1207,Too Wet
27.437214020300353,48.398830034232205,1820,313,3514,Unfavorable
24.81213194979827,49.02061744314645,1296,791,2748,Low Light
34.8669603599885,29.3525292496877,1393,3286,4091,Too Hot/Dry
27.747017032501113,82.80681173912832,942,3457,1426,Too Wet
27.12597017053825,59.08849890245314,1266,431,2943,Low Light
26.78058305297618,22.20500877104401,1804,581,4030,Unfavorable
25.49866767902761,71.43959452302394,1980,2762,2375,Poor Air Quality
25.243304257392857,54.18651809476757,1172,3120,2693,Optimal
30.53158411890469,66.95730052018193,977,958,2580,Low Light
23.40780959270828,70.49870385992176,1102,3575,1440,Too Wet
36.134725979064804,28.986651977438378,1368,2918,3796,Too Hot/Dry
33.050089350581885,46.367914253632804,2026,192,3849,Unfavorable
29.703932137221273,61.16235431477564,1726,3246,2556,Poor Air Quality
23.175159313212596,29.02366460151301,2096,498,4083,Unfavorable
23.105068268013273,81.64878573724984,1258,3071,1288,Too Wet
25.664524252063806,66.49431707157831,1251,967,2739,Low Light
24.826439856362903,57.11248968847668,832,3337,2293,Optimal
31.685012507961993,40.56006207772431,1612,225,3583,Unfavorable
32.48686692043927,52.00466796056716,1764,3394,2378,Poor Air Quality
27.43883420579742,69.90331211665783,1700,2601,2768,Poor Air Quality
27.218682464952515,58.7030821805394,1094,3256,2024,Optimal
32.81095379788965,33.44418603508045,1814,310,3707,Unfavorable
21.686754731799287,55.35565624288023,1045,226,2267,Low Light
26.94289535775519,26.020540142473095,2072,10,3950,Unfavorable
24.744870160763625,79.39158965669095,1014,3125,865,Too Wet
32.92059284344095,34.78149630735034,1123,3216,3675,Too Hot/Dry
22.908330173698115,78.56093328756928,816,2989,1291,Too Wet
33.54245897711376,29.263648051920306,1504,2874,3775,Too Hot/Dry
25.60664482498195,62.87845281455358,1768,2534,2860,Poor Air Quality
25.345545324470002,49.269776422756664,1777,702,3636,Unfavorable
36.868837997578666,26.79683050187568,1481,2873,4040,Too Hot/Dry
22.874618555313486,20.84443660066123,1687,390,4060,Unfavorable
22.57071489601364,60.42979516960339,952,720,2278,Low Light
26.47068974007699,43.05276892826855,1991,72,3695,Unfavorable
28.801055175202254,65.34921906341496,972,2833,2228,Optimal
37.91621126373423,24.083502737414157,1838,491,3638,Unfavorable
28.095133152257155,53.49010798863145,1676,2808,2777,Poor Air Quality
24.891836231780907,47.19051615299192,1664,651,3674,Unfavorable
30.5773691028282,74.66775325098303,1034,863,2783,Low Light
24.571024392641412,79.91011705067183,796,3146,1289,Too Wet
34.97934572760012,35.831265731097886,1057,3685,4031,Too Hot/Dry
28.327492148830245,50.24113896408427,1554,3112,2587,Poor Air Quality
30.008988179094253,22.513296341828468,2062,676,4057,Unfavorable
24.276143688911077,52.86389386887664,912,3173,2455,Optimal
26.34807359202895,71.26607897646164,1653,3382,2864,Poor Air Quality
23.100781000077905,52.50401781572225,1097,479,2915,Low Light
26.68734450077266,61.576911954799506,1085,279,2665,Low Light
38.12444674351784,43.92724602908568,1012,3158,3863,Too Hot/Dry
23.77248155356429,66.07743165113226,1070,981,2844,Low Light
23.039184179674074,77.37278316325875,1048,3189,1392,Too Wet
27.879842407906956,33.36824914746212,1988,178,4003,Unfavorable
20.703702361927807,56.859070257799665,1398,183,2063,Low Light
26.647202765477807,79.19997201295267,888,2830,1311,Too Wet
35.22854909454959,34.389595461767456,1769,803,4084,Unfavorable
38.687450698254885,38.40798307367911,1937,629,4029,Unfavorable
22.809628228789443,69.05352651659763,1154,613,2389,Low Light
24.63514785874887,54.32842449449323,914,3145,2730,Optimal
26.461394000621738,44.300498022809336,1898,398,3719,Unfavorable
33.565205817995356,20.856833203092275,1520,2820,3910,Too Hot/Dry
28.661739167755584,57.849128312779484,926,3593,2772,Optimal
28.980481651432708,27.390762431069223,1877,644,4086,Unfavorable
22.575142493963348,85.40533993764906,665,3020,1300,Too Wet
27.998241380707388,55.497432411347745,946,3394,2059,Optimal
24.91359126525424,54.09841123193455,1050,3271,2616,Optimal
37.35934881609094,32.08678985419044,1753,45,3830,Unfavorable
22.24115138013506,74.36945896071961,933,3543,968,Too Wet
37.21187751521293,35.94077224523804,1485,2503,3927,Too Hot/Dry
26.80182016399051,69.5630341317908,1840,2506,2920,Poor Air Quality
26.864892979317816,50.76308498007053,957,3344,2517,Optimal
28.83731330960965,20.14146506456605,1724,67,3907,Unfavorable
25.50493311641031,77.26704937506118,1240,3513,1148,Too Wet
36.315974153612174,31.96267609873236,2035,906,4000,Unfavorable
26.043298554589352,69.27137708139198,1998,3216,2246,Poor Air Quality
39.55086943110008,30.372969977305182,1814,213,3943,Unfavorable
23.895423466666983,39.37206398739566,1978,716,3633,Unfavorable
28.63812596006335,51.27819789484583,1092,3499,2229,Optimal
25.158512245345843,83.5235715323322,921,3000,1075,Too Wet
28.312881659241963,71.8077758729916,1881,3297,2709,Poor Air Quality
27.93817230474501,56.746159923219956,1147,3447,2789,Optimal
29.438944000975837,65.2214607467625,1648,3410,2314,Poor Air Quality
24.10735539463536,78.74872831900487,653,3541,1201,Too Wet
32.00815521013406,68.01446253073675,1743,3439,2278,Poor Air Quality
38.72260697290689,42.70960954589827,1023,2948,3634,Too Hot/Dry
26.924238322740234,38.05276371574442,2040,734,3544,Unfavorable
33.724084381176965,21.614984648715595,1314,3653,3622,Too Hot/Dry
39.582480981355154,26.860136494741223,1179,3526,3537,Too Hot/Dry
21.258881488144574,31.02862305699049,1661,487,3542,Unfavorable
36.30985405613502,28.33869840035875,1244,3642,3562,Too Hot/Dry
26.431503288927725,53.622486819034656,1222,3454,2524,Optimal
37.31973803162752,36.195042029490786,1315,3664,3802,Too Hot/Dry
26.083832440463777,74.68740361997726,1185,244,2982,Low Light
36.618940875155815,43.32179966704929,1551,3430,4030,Too Hot/Dry
36.19410576487978,21.976062951849627,2041,822,4002,Unfavorable
37.05432768675489,20.20267687329991,1722,553,3981,Unfavorable
23.167740232437236,72.49596004661814,1220,3529,1011,Too Wet
25.364194214724733,54.166447701043495,914,3544,2427,Optimal
35.078455050802035,25.463565150450464,1484,2647,3908,Too Hot/Dry
30.46330461806491,57.046135560859305,1546,2634,2966,Poor Air Quality
29.31451689342947,30.426845630425618,1896,369,3516,Unfavorable
29.263691598049384,36.87787584752327,2008,551,3643,Unfavorable
37.393046698896256,30.695137779189093,1860,571,4015,Unfavorable
24.766696665147727,88.00737500704366,1046,3056,969,Too Wet
37.15612750662388,23.992855262167893,1191,2558,3938,Too Hot/Dry
26.355426413619206,32.053195990284,1888,684,3861,Unfavorable
27.910010047666688,82.17062993533759,834,3539,1203,Too Wet
23.918487817273586,82.60469232841825,766,3070,1094,Too Wet
23.653595080637285,82.70886549168937,616,3394,1316,Too Wet
30.768188680245018,74.95132541228186,887,123,2573,Low Light
26.046017099119016,51.448351298729925,825,2940,2385,Optimal
37.88427146042869,34.822069596207406,1245,3037,3622,Too Hot/Dry
39.7988228664973,32.13656970081829,1580,2738,3939,Too Hot/Dry
34.54198818393152,40.72176631528829,1719,567,3646,Unfavorable
24.032457878573755,27.36939469109359,1794,481,3939,Unfavorable
23.72272819562137,48.987768498153585,947,306,2084,Low Light
28.354368283369844,63.08267052635869,936,2867,2714,Optimal
25.747246737300955,53.0847682067884,1001,2854,2510,Optimal
25.655121912082514,58.36875283130456,1399,953,2559,Low Light
26.200233579779997,53.3726918130884,1038,3615,2531,Optimal
21.28620117281792,23.053847465170488,1836,495,3644,Unfavorable
34.0065308589317,43.58614747677396,1253,3796,3799,Too Hot/Dry
32.925759258848416,50.571401378805895,1900,2817,2749,Poor Air Quality
37.44527042635024,34.351589024363705,1581,3392,3949,Too Hot/Dry
26.120424025125097,54.24961689282598,1055,3669,2919,Optimal
33.89542437275311,64.4122097309563,1589,2809,2413,Poor Air Quality
25.966728366644087,51.648391081031086,1958,3301,2871,Poor Air Quality
26.175459734629495,51.592881076113024,1184,318,2964,Low Light
33.51861780006969,41.65682398432762,1229,2590,3510,Too Hot/Dry
25.788350844422038,74.87337619275165,1069,3042,1457,Too Wet
